,path,label,interval
10,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/5c8af87a_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
11,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/aa48c94a_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
12,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/1538beb7_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
13,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/837a0f64_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
14,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/e49428d9_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
15,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/d1bf406b_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
16,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/c7124b73_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
17,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/837a0f64_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
18,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/d1bf406b_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
19,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/e49428d9_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
20,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/aa80f517_nohash_4.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
21,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/5c8af87a_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
22,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/e1469561_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
23,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/7257420c_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
24,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/18f8afd5_nohash_2.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
25,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/84d1e469_nohash_2.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
26,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/f2e59fea_nohash_2.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
27,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/68dd409e_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
28,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/82d0d3ba_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
29,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/563aa4e6_nohash_3.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
30,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/97f4c236_nohash_3.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
31,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/bb05582b_nohash_2.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
32,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/bb05582b_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
33,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/97f4c236_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
34,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/563aa4e6_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
35,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/af405b69_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
36,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/fdb5155e_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
37,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/adebe223_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
38,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/f2e59fea_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
39,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/84d1e469_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
40,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/18f8afd5_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
41,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/5b1db3ee_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
42,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/e1469561_nohash_2.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
43,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/5c8af87a_nohash_3.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
44,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/692a88e6_nohash_4.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
45,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/e41a903b_nohash_4.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
46,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/8c7f81df_nohash_1.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
47,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/f0ae7203_nohash_0.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
48,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/e49428d9_nohash_3.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
49,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/yes/837a0f64_nohash_2.wav,0,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
50,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/bb05582b_nohash_3.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
51,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/97f4c236_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
52,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/563aa4e6_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
53,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/f2e59fea_nohash_3.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
54,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/dc75148d_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
55,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/3f170018_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
56,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/cfbedff9_nohash_4.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
57,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/18f8afd5_nohash_3.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
58,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/e1469561_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
59,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/5c8af87a_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
60,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/837a0f64_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
61,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/e49428d9_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
62,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/28497c5b_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
63,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/881583a6_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
64,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/837a0f64_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
65,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/28497c5b_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
66,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/e49428d9_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
67,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/5c8af87a_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
68,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/24ad3ebe_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
69,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/e1469561_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
70,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/7257420c_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
71,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/18f8afd5_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
72,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/84d1e469_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
73,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/f2e59fea_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
74,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/68dd409e_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
75,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/82d0d3ba_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
76,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/af405b69_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
77,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/563aa4e6_nohash_3.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
78,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/97f4c236_nohash_3.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
79,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/f428ca69_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
80,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/bb05582b_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
81,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/af130f12_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
82,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/c518d1b1_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
83,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/bb05582b_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
84,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/62ff07ef_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
85,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/97f4c236_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
86,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/563aa4e6_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
87,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/af405b69_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
88,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/f2e59fea_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
89,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/84d1e469_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
90,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/8fe52b97_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
91,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/18f8afd5_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
92,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/5b1db3ee_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
93,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/e1469561_nohash_2.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
94,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/5c8af87a_nohash_3.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
95,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/692a88e6_nohash_4.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
96,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/e41a903b_nohash_4.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
97,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/8c7f81df_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
98,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/d91a159e_nohash_1.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
99,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/no/f0ae7203_nohash_0.wav,1,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
100,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/bb05582b_nohash_3.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
101,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/97f4c236_nohash_2.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
102,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/563aa4e6_nohash_2.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
103,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/f428ca69_nohash_1.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
104,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/68dd409e_nohash_1.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
105,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/f2e59fea_nohash_3.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
106,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/fdb5155e_nohash_2.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
107,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/aef8dcf5_nohash_0.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
108,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/dc75148d_nohash_0.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
109,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/c9b5ff26_nohash_4.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
110,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/3f170018_nohash_0.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
111,/Users/ssankey/PycharmProjects/AdvReverb/data/SpeechCommands/speech_commands_v0.02/up/18f8afd5_nohash_3.wav,2,"[(0,3200,'p'),(3200,6400,'p'),(6400,9600,'p'),(9600,12800,'p'),(12800,16000,'p')]"
